timestamp_coleta,numero_voo,status,origem,destino,delay_origem,delay_destino
2026-06-01 10:10:40,IB6508,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 10:10:40,DL7386,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 10:10:40,BA7663,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 10:10:40,AR8196,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 10:10:40,AM8491,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 10:10:40,LA8110,scheduled,Aeroporto Internacional Guarulhos,Carrasco International,,
2026-06-01 12:29:00,QR5250,scheduled,Aeroporto Internacional Guarulhos,Eurico Sales,,
2026-06-01 12:29:00,AR8225,scheduled,Aeroporto Internacional Guarulhos,Eurico Sales,,
2026-06-01 12:29:00,QR8444,scheduled,Aeroporto Internacional Guarulhos,Vitoria Da Conquista,,
2026-06-01 12:29:00,QR5186,scheduled,Aeroporto Internacional Guarulhos,Vitoria Da Conquista,,
2026-06-01 12:29:00,AR8383,scheduled,Aeroporto Internacional Guarulhos,Vitoria Da Conquista,,
2026-06-01 12:29:00,QR5153,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes,,
2026-06-01 12:29:00,AR8220,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes,,
2026-06-01 12:29:00,AM8568,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes,,
2026-06-01 12:29:00,QF3913,scheduled,Aeroporto Internacional Guarulhos,Arturo Merino Benitez,,
2026-06-01 12:29:00,QR5219,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:29:00,TP5974,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:29:00,DT6234,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:29:00,CM3569,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:29:00,AR7515,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:29:00,AM8144,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:29:00,AR8186,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:29:00,QR5209,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:29:00,AM8546,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:29:00,UX2687,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:29:00,TP4112,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:29:00,CM3709,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:29:00,AR7660,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:29:00,AM8096,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:29:00,AC9826,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:29:00,QR5176,scheduled,Aeroporto Internacional Guarulhos,Regional De Maringa SBMG,,
2026-06-01 12:29:00,AR8107,scheduled,Aeroporto Internacional Guarulhos,Regional De Maringa SBMG,,
2026-06-01 12:29:00,AM8542,scheduled,Aeroporto Internacional Guarulhos,Regional De Maringa SBMG,,
2026-06-01 12:29:00,QR5116,scheduled,Aeroporto Internacional Guarulhos,Londrina,,
2026-06-01 12:29:00,IB6765,scheduled,Aeroporto Internacional Guarulhos,Londrina,,
2026-06-01 12:29:00,AR8165,scheduled,Aeroporto Internacional Guarulhos,Londrina,,
2026-06-01 12:29:00,AM8536,scheduled,Aeroporto Internacional Guarulhos,Londrina,,
2026-06-01 12:29:00,QR8416,scheduled,Aeroporto Internacional Guarulhos,Lauro Carneiro De Loyola,,
2026-06-01 12:29:00,AR8146,scheduled,Aeroporto Internacional Guarulhos,Lauro Carneiro De Loyola,,
2026-06-01 12:29:00,QR5184,scheduled,Aeroporto Internacional Guarulhos,Cataratas,,
2026-06-01 12:29:00,QR5181,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:29:00,AR8124,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:29:00,UX2304,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:29:00,TP4006,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:29:00,DT6438,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:29:00,CM3576,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:29:00,AR7506,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:29:00,AM8153,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:29:00,AC9819,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:29:00,LA3834,scheduled,Aeroporto Internacional Guarulhos,Augusto Severo,,
2026-06-01 12:29:00,G31378,scheduled,Aeroporto Internacional Guarulhos,Galeao Antonio Carlos Jobim,,
2026-06-01 12:29:00,AZ679,scheduled,Aeroporto Internacional Guarulhos,Leonardo Da Vinci (Fiumicino),,
2026-06-01 12:29:00,LA3562,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes International,,
2026-06-01 12:29:00,LA3316,scheduled,Aeroporto Internacional Guarulhos,Pinto Martins,,
2026-06-01 12:29:00,JA771,scheduled,Aeroporto Internacional Guarulhos,Arturo Merino Benitez,,
2026-06-01 12:29:00,LA3232,scheduled,Aeroporto Internacional Guarulhos,Val De Cans,,
2026-06-01 12:29:00,AR1247,scheduled,Aeroporto Internacional Guarulhos,Aeroparque Jorge Newbery,,
2026-06-01 12:29:00,G31542,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes International,,
2026-06-01 12:29:00,LX93,scheduled,Aeroporto Internacional Guarulhos,Zurich,,
2026-06-01 12:29:00,LA8068,scheduled,Aeroporto Internacional Guarulhos,Charles De Gaulle,,
2026-06-01 12:29:00,AD2939,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:29:00,LA3346,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 12:29:00,G31292,scheduled,Aeroporto Internacional Guarulhos,Aeroporto Municipalcipal Chapeco,,
2026-06-01 12:29:00,LH507,scheduled,Aeroporto Internacional Guarulhos,Frankfurt International Airport,,
2026-06-01 12:29:00,LA8114,scheduled,Aeroporto Internacional Guarulhos,El Prat De Llobregat,,
2026-06-01 12:29:00,LA8088,scheduled,Aeroporto Internacional Guarulhos,Brussels Airport,,
2026-06-01 12:29:00,SA223,scheduled,Aeroporto Internacional Guarulhos,Oliver Reginald Tambo International (Jan Smuts International),,
2026-06-01 12:29:00,QR5237,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:29:00,UX2357,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:29:00,TP4145,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:29:00,DT6278,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:29:00,CM3571,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:29:00,AR7598,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:29:00,AM8008,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:29:00,AC9811,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:29:00,DL6140,landed,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:29:00,AF1907,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 12:29:00,UX2371,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 12:29:00,TP4042,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 12:29:00,CM3606,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 12:29:00,AR7592,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 12:29:00,AM7928,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 12:29:00,QR5126,scheduled,Aeroporto Internacional Guarulhos,International Airport Marechal Rondon,,
2026-06-01 12:29:00,QR7292,scheduled,Aeroporto Internacional Guarulhos,Tancredo Neves International Airport,,
2026-06-01 12:29:00,TP5872,scheduled,Aeroporto Internacional Guarulhos,Tancredo Neves International Airport,,
2026-06-01 12:29:00,DT6322,scheduled,Aeroporto Internacional Guarulhos,Tancredo Neves International Airport,,
2026-06-01 12:29:00,CM3566,scheduled,Aeroporto Internacional Guarulhos,Tancredo Neves International Airport,,
2026-06-01 12:29:00,AR7462,scheduled,Aeroporto Internacional Guarulhos,Tancredo Neves International Airport,,
2026-06-01 12:29:00,QR5128,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:29:00,UX2377,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:29:00,TP5962,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:29:00,DT6124,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:29:00,CM3633,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:29:00,AR7534,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:29:00,AM8170,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:29:00,AC9808,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:29:00,UA7345,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:29:00,AR8017,scheduled,Aeroporto Internacional Guarulhos,Cascavel,,
2026-06-01 12:29:00,QR7267,scheduled,Aeroporto Internacional Guarulhos,Cascavel,,
2026-06-01 12:29:00,AR8028,scheduled,Aeroporto Internacional Guarulhos,Cascavel,,
2026-06-01 12:29:00,UX2316,scheduled,Aeroporto Internacional Guarulhos,Presidente Juscelino Kubitschek,,
2026-06-01 12:29:00,TP4173,scheduled,Aeroporto Internacional Guarulhos,Presidente Juscelino Kubitschek,,
2026-06-01 12:29:00,DT6408,scheduled,Aeroporto Internacional Guarulhos,Presidente Juscelino Kubitschek,,
2026-06-01 12:29:00,CM3704,scheduled,Aeroporto Internacional Guarulhos,Presidente Juscelino Kubitschek,,
2026-06-01 12:29:00,AR7642,scheduled,Aeroporto Internacional Guarulhos,Presidente Juscelino Kubitschek,,
2026-06-01 12:29:00,AM8009,scheduled,Aeroporto Internacional Guarulhos,Presidente Juscelino Kubitschek,,
2026-06-01 12:38:37,QR5229,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 12:38:37,AR8211,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 12:38:37,TP4203,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 12:38:37,CM3713,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 12:38:37,QR5253,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:38:37,QR5250,scheduled,Aeroporto Internacional Guarulhos,Eurico Sales,,
2026-06-01 12:38:37,AR8225,scheduled,Aeroporto Internacional Guarulhos,Eurico Sales,,
2026-06-01 12:38:37,QR8444,scheduled,Aeroporto Internacional Guarulhos,Vitoria Da Conquista,,
2026-06-01 12:38:37,QR5186,scheduled,Aeroporto Internacional Guarulhos,Vitoria Da Conquista,,
2026-06-01 12:38:37,AR8383,scheduled,Aeroporto Internacional Guarulhos,Vitoria Da Conquista,,
2026-06-01 12:38:37,QR5153,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes,,
2026-06-01 12:38:37,AR8220,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes,,
2026-06-01 12:38:37,AM8568,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes,,
2026-06-01 12:38:37,QF3913,scheduled,Aeroporto Internacional Guarulhos,Arturo Merino Benitez,,
2026-06-01 12:38:37,QR5219,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:38:37,TP5974,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:38:37,DT6234,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:38:37,CM3569,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:38:37,AR7515,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:38:37,AM8144,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:38:37,AR8186,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:38:37,QR5209,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:38:37,AM8546,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:38:37,UX2687,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:38:37,TP4112,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:38:37,CM3709,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:38:37,AR7660,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:38:37,AM8096,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:38:37,AC9826,scheduled,Aeroporto Internacional Guarulhos,Navegantes,,
2026-06-01 12:38:37,QR5176,scheduled,Aeroporto Internacional Guarulhos,Regional De Maringa SBMG,,
2026-06-01 12:38:37,AR8107,scheduled,Aeroporto Internacional Guarulhos,Regional De Maringa SBMG,,
2026-06-01 12:38:37,AM8542,scheduled,Aeroporto Internacional Guarulhos,Regional De Maringa SBMG,,
2026-06-01 12:38:37,QR5116,scheduled,Aeroporto Internacional Guarulhos,Londrina,,
2026-06-01 12:38:37,IB6765,scheduled,Aeroporto Internacional Guarulhos,Londrina,,
2026-06-01 12:38:37,AR8165,scheduled,Aeroporto Internacional Guarulhos,Londrina,,
2026-06-01 12:38:37,AM8536,scheduled,Aeroporto Internacional Guarulhos,Londrina,,
2026-06-01 12:38:37,QR8416,scheduled,Aeroporto Internacional Guarulhos,Lauro Carneiro De Loyola,,
2026-06-01 12:38:37,AR8146,scheduled,Aeroporto Internacional Guarulhos,Lauro Carneiro De Loyola,,
2026-06-01 12:38:37,QR5184,scheduled,Aeroporto Internacional Guarulhos,Cataratas,,
2026-06-01 12:38:37,QR5181,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:38:37,AR8124,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:38:37,UX2304,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:38:37,TP4006,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:38:37,DT6438,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:38:37,CM3576,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:38:37,AR7506,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:38:37,AM8153,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:38:37,AC9819,scheduled,Aeroporto Internacional Guarulhos,Santa Genoveva,,
2026-06-01 12:38:37,LA3834,scheduled,Aeroporto Internacional Guarulhos,Augusto Severo,,
2026-06-01 12:38:37,G31378,scheduled,Aeroporto Internacional Guarulhos,Galeao Antonio Carlos Jobim,,
2026-06-01 12:38:37,AZ679,scheduled,Aeroporto Internacional Guarulhos,Leonardo Da Vinci (Fiumicino),,
2026-06-01 12:38:37,LA3562,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes International,,
2026-06-01 12:38:37,LA3316,scheduled,Aeroporto Internacional Guarulhos,Pinto Martins,,
2026-06-01 12:38:37,JA771,scheduled,Aeroporto Internacional Guarulhos,Arturo Merino Benitez,,
2026-06-01 12:38:37,LA3232,scheduled,Aeroporto Internacional Guarulhos,Val De Cans,,
2026-06-01 12:38:37,AR1247,scheduled,Aeroporto Internacional Guarulhos,Aeroparque Jorge Newbery,,
2026-06-01 12:38:37,G31542,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes International,,
2026-06-01 12:38:37,LX93,scheduled,Aeroporto Internacional Guarulhos,Zurich,,
2026-06-01 12:38:37,LA8068,scheduled,Aeroporto Internacional Guarulhos,Charles De Gaulle,,
2026-06-01 12:38:37,AD2939,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 12:38:37,LA3346,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 12:38:37,G31292,scheduled,Aeroporto Internacional Guarulhos,Aeroporto Municipalcipal Chapeco,,
2026-06-01 12:38:37,LH507,scheduled,Aeroporto Internacional Guarulhos,Frankfurt International Airport,,
2026-06-01 12:38:37,LA8114,scheduled,Aeroporto Internacional Guarulhos,El Prat De Llobregat,,
2026-06-01 12:38:37,LA8088,scheduled,Aeroporto Internacional Guarulhos,Brussels Airport,,
2026-06-01 12:38:37,SA223,scheduled,Aeroporto Internacional Guarulhos,Oliver Reginald Tambo International (Jan Smuts International),,
2026-06-01 12:38:37,QR5237,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:38:37,UX2357,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:38:37,TP4145,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:38:37,DT6278,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
