timestamp,hostname,pid,nome,usuario,cpu,ram_percent,ram_mb,status,tempo_execucao,latencia_ms
2026-06-01 10:09:50,Jortieke,3080,CrossDeviceResume.exe,JORTIEKE\ricar,0.0,0.03,2.21,running,0d 0h 37min,0.01
2026-06-01 10:09:50,Jortieke,3232,svchost.exe,,0.0,0.07,5.15,running,7d 0h 39min,4.15
2026-06-01 10:09:50,Jortieke,3272,svchost.exe,,0.0,0.02,1.25,running,7d 0h 39min,4.12
2026-06-01 10:09:50,Jortieke,3280,svchost.exe,,0.0,0.02,1.53,running,7d 0h 39min,4.24
2026-06-01 10:09:50,Jortieke,3472,svchost.exe,,0.0,0.03,2.2,running,7d 0h 39min,4.73
2026-06-01 10:09:50,Jortieke,3516,svchost.exe,,0.0,0.02,1.74,running,7d 0h 37min,7.51
2026-06-01 10:09:50,Jortieke,3532,NVDisplay.Container.exe,,0.0,0.42,33.49,running,7d 0h 39min,7.32
2026-06-01 10:09:51,Jortieke,3596,svchost.exe,,0.0,0.01,0.96,running,7d 0h 39min,5.4
2026-06-01 10:09:51,Jortieke,3640,svchost.exe,,0.0,0.03,2.73,running,7d 0h 39min,4.65
2026-06-01 10:09:51,Jortieke,3696,svchost.exe,,0.0,0.07,5.67,running,7d 0h 39min,5.57
2026-06-01 10:09:51,Jortieke,3744,OpenConsole.exe,JORTIEKE\ricar,0.0,0.02,1.32,running,0d 0h 25min,0.01
2026-06-01 10:09:51,Jortieke,3752,svchost.exe,,0.0,0.02,1.32,running,7d 0h 39min,4.62
2026-06-01 10:09:51,Jortieke,3760,svchost.exe,,0.0,0.01,1.05,running,7d 0h 39min,4.24
2026-06-01 10:09:51,Jortieke,3768,svchost.exe,,0.0,0.08,6.02,running,7d 0h 39min,4.72
2026-06-01 10:09:51,Jortieke,3824,svchost.exe,,0.0,0.01,0.97,running,7d 0h 39min,4.63
2026-06-01 10:09:52,Jortieke,3900,MemCompression,,0.0,0.55,43.08,running,7d 0h 39min,3.8
2026-06-01 10:09:52,Jortieke,3940,svchost.exe,,0.0,0.01,0.53,running,7d 0h 39min,3.55
2026-06-01 10:09:52,Jortieke,4012,svchost.exe,,0.0,0.02,1.33,running,7d 0h 39min,5.25
2026-06-01 10:09:52,Jortieke,4020,svchost.exe,,0.0,0.02,1.5,running,7d 0h 39min,4.18
2026-06-01 10:09:52,Jortieke,4060,svchost.exe,,0.0,0.02,1.94,running,7d 0h 40min,4.86
2026-06-01 10:09:52,Jortieke,4132,svchost.exe,,0.0,0.03,2.44,running,7d 0h 40min,3.83
2026-06-01 10:09:52,Jortieke,4180,svchost.exe,,0.0,0.02,1.44,running,7d 0h 40min,6.27
2026-06-01 10:09:53,Jortieke,4292,svchost.exe,,0.0,0.02,1.2,running,7d 0h 40min,3.66
2026-06-01 10:09:53,Jortieke,4300,svchost.exe,,0.0,0.03,2.24,running,7d 0h 40min,4.33
2026-06-01 10:09:53,Jortieke,4364,svchost.exe,,0.0,0.01,0.49,running,7d 0h 40min,4.15
2026-06-01 10:09:53,Jortieke,4412,svchost.exe,,0.0,0.01,0.94,running,7d 0h 39min,4.4
2026-06-01 10:09:53,Jortieke,4484,svchost.exe,,0.0,0.16,12.57,running,7d 0h 39min,4.59
2026-06-01 10:09:53,Jortieke,4520,svchost.exe,,0.0,0.16,12.35,running,7d 0h 40min,4.41
2026-06-01 10:09:53,Jortieke,4572,svchost.exe,,0.0,0.07,5.74,running,7d 0h 40min,5.3
2026-06-01 10:09:54,Jortieke,4628,svchost.exe,,0.0,0.02,1.77,running,7d 0h 40min,4.41
2026-06-01 10:09:54,Jortieke,4824,spoolsv.exe,,0.0,0.0,0.11,running,7d 0h 40min,5.43
2026-06-01 10:09:54,Jortieke,4928,dasHost.exe,,0.0,0.0,0.06,running,7d 0h 40min,6.52
2026-06-01 10:09:54,Jortieke,4936,svchost.exe,,0.0,0.03,2.18,running,7d 0h 40min,3.79
2026-06-01 10:09:54,Jortieke,4956,NVIDIA Overlay.exe,JORTIEKE\ricar,0.0,0.3,23.88,running,0d 0h 37min,0.01
2026-06-01 10:09:54,Jortieke,5152,svchost.exe,,0.0,0.01,0.55,running,7d 0h 39min,7.9
2026-06-01 10:09:54,Jortieke,5188,svchost.exe,,0.0,0.01,0.58,running,7d 0h 40min,3.77
2026-06-01 10:09:54,Jortieke,5196,svchost.exe,,0.0,0.02,1.37,running,7d 0h 40min,4.56
2026-06-01 10:09:55,Jortieke,5208,svchost.exe,,0.0,0.0,0.25,running,7d 0h 40min,4.19
2026-06-01 10:09:55,Jortieke,5216,svchost.exe,,0.0,0.15,11.83,running,7d 0h 40min,4.57
2026-06-01 10:09:55,Jortieke,5232,svchost.exe,,0.0,0.06,4.49,running,7d 0h 40min,4.58
2026-06-01 10:09:55,Jortieke,5248,HPSIsvc.exe,,0.0,0.01,0.86,running,7d 0h 40min,5.23
2026-06-01 10:09:55,Jortieke,5264,DtsApo4Service.exe,,0.0,0.0,0.07,running,7d 0h 40min,5.49
2026-06-01 10:09:55,Jortieke,5280,SurSvc.exe,,0.0,0.1,8.23,running,7d 0h 40min,4.27
2026-06-01 10:09:55,Jortieke,5292,OVRServiceLauncher.exe,,0.0,0.02,1.77,running,7d 0h 40min,4.21
2026-06-01 10:09:56,Jortieke,5308,mtkbtsvc.exe,,0.0,0.01,0.72,running,7d 0h 40min,3.71
2026-06-01 10:09:56,Jortieke,5316,AcerCCAgent.exe,,0.0,0.03,2.76,running,7d 0h 40min,5.38
2026-06-01 10:09:56,Jortieke,5324,wslservice.exe,,0.0,0.03,2.5,running,7d 0h 40min,7.02
2026-06-01 10:09:56,Jortieke,5332,AcerDIAgent.exe,,0.0,0.01,0.67,running,7d 0h 40min,4.39
2026-06-01 10:09:56,Jortieke,5340,AcerQAAgent.exe,,0.0,0.03,2.73,running,7d 0h 40min,5.54
2026-06-01 10:09:56,Jortieke,5464,AcerEZService.exe,,0.0,0.08,6.19,running,7d 0h 40min,4.14
2026-06-01 10:09:56,Jortieke,5508,PresentMonService.exe,,0.0,0.01,0.66,running,7d 0h 40min,4.07
2026-06-01 10:09:57,Jortieke,5516,collector_service.exe,,0.0,0.01,0.57,running,7d 0h 40min,3.89
2026-06-01 10:09:57,Jortieke,5524,AAADSvc.exe,,0.0,0.0,0.04,running,7d 0h 40min,4.05
2026-06-01 10:09:57,Jortieke,5576,AcerCentralService.exe,,0.0,0.05,3.56,running,7d 0h 40min,5.44
2026-06-01 10:09:57,Jortieke,5584,armsvc.exe,,0.0,0.0,0.02,running,7d 0h 40min,4.43
2026-06-01 10:09:57,Jortieke,5592,nvcontainer.exe,,0.0,0.07,5.86,running,5d 18h 58min,4.46
2026-06-01 10:09:57,Jortieke,5604,IntelGraphicsSoftware.Service.exe,,0.0,0.04,3.45,running,7d 0h 40min,6.5
2026-06-01 10:09:57,Jortieke,5612,ADESv2Svc.exe,,0.0,0.0,0.05,running,7d 0h 40min,4.19
2026-06-01 10:09:57,Jortieke,5620,ARTAimmxService.exe,,0.0,0.0,0.04,running,7d 0h 40min,4.58
2026-06-01 10:09:58,Jortieke,5664,IntelAudioService.exe,,0.0,0.0,0.2,running,7d 0h 40min,3.98
2026-06-01 10:09:58,Jortieke,5700,DSAService.exe,,0.0,0.23,18.05,running,7d 0h 40min,4.43
2026-06-01 10:09:58,Jortieke,5708,AcerPixyService.exe,,0.0,0.04,2.8,running,7d 0h 40min,3.68
2026-06-01 10:09:58,Jortieke,5720,DSAUpdateService.exe,,0.0,0.06,4.91,running,7d 0h 40min,6.95
2026-06-01 10:09:58,Jortieke,5768,jhi_service.exe,,0.0,0.0,0.05,running,7d 0h 40min,4.18
2026-06-01 10:09:58,Jortieke,5780,MsMpEng.exe,,0.0,1.47,116.27,running,7d 0h 40min,5.78
2026-06-01 10:09:58,Jortieke,5788,AcerSystemCentralService.exe,,0.0,0.02,1.46,running,7d 0h 40min,3.96
2026-06-01 10:09:59,Jortieke,5796,MpDefenderCoreService.exe,,0.0,0.05,4.26,running,7d 0h 40min,3.57
2026-06-01 10:09:59,Jortieke,5812,AcerServiceWrapper.exe,,0.0,0.0,0.19,running,7d 0h 40min,3.96
2026-06-01 10:09:59,Jortieke,5820,OfficeClickToRun.exe,,0.0,0.1,8.14,running,7d 0h 40min,5.22
2026-06-01 10:09:59,Jortieke,5852,ipfsvc.exe,,0.0,0.02,1.62,running,7d 0h 40min,6.02
2026-06-01 10:09:59,Jortieke,6024,AcerLightingService.exe,,0.0,0.0,0.06,running,7d 0h 40min,4.67
2026-06-01 10:09:59,Jortieke,6032,mysqld.exe,,0.0,0.0,0.05,running,7d 0h 40min,5.36
2026-06-01 10:09:59,Jortieke,6068,WMIRegistrationService.exe,,0.0,0.0,0.02,running,7d 0h 40min,3.71
2026-06-01 10:10:00,Jortieke,6080,AcerGAICameraService.exe,,0.0,0.0,0.05,running,7d 0h 40min,3.72
2026-06-01 10:10:00,Jortieke,6116,RtkAudUService64.exe,,0.0,0.0,0.25,running,7d 0h 40min,3.83
2026-06-01 10:10:00,Jortieke,6284,Code.exe,JORTIEKE\ricar,0.0,0.42,33.1,running,0d 0h 27min,0.01
2026-06-01 10:10:00,Jortieke,6376,AcerAgentService.exe,,0.0,0.0,0.16,running,7d 0h 40min,4.12
2026-06-01 10:10:00,Jortieke,6668,Code.exe,JORTIEKE\ricar,0.0,0.06,4.76,running,0d 0h 24min,0.02
2026-06-01 10:10:00,Jortieke,6784,svchost.exe,,0.0,0.04,3.02,running,7d 0h 40min,4.46
2026-06-01 10:10:00,Jortieke,7572,AggregatorHost.exe,,0.0,0.04,3.51,running,7d 0h 39min,4.7
2026-06-01 10:10:00,Jortieke,7796,mysqld.exe,,0.0,0.02,1.74,running,7d 0h 40min,3.54
2026-06-01 10:10:01,Jortieke,7808,conhost.exe,,0.0,0.01,0.41,running,7d 0h 40min,3.74
2026-06-01 10:10:01,Jortieke,7832,bash.exe,JORTIEKE\ricar,0.0,0.01,1.06,running,0d 0h 14min,0.01
2026-06-01 10:10:01,Jortieke,7896,msedgewebview2.exe,JORTIEKE\ricar,0.0,0.05,4.05,running,0d 0h 35min,0.01
2026-06-01 10:10:01,Jortieke,8356,unsecapp.exe,,0.0,0.04,2.95,running,7d 0h 39min,3.36
2026-06-01 10:10:01,Jortieke,8408,AcerService.exe,,0.0,0.02,1.74,running,7d 0h 40min,4.3
2026-06-01 10:10:01,Jortieke,8432,conhost.exe,,0.0,0.01,0.43,running,7d 0h 40min,4.87
2026-06-01 10:10:01,Jortieke,8700,PresentMonService.exe,,0.0,0.01,0.47,running,7d 0h 40min,4.31
2026-06-01 10:10:01,Jortieke,8728,telemetry_agent.exe,,0.0,0.03,2.13,running,7d 0h 40min,6.82
2026-06-01 10:10:02,Jortieke,8760,conhost.exe,,0.0,0.0,0.04,running,7d 0h 40min,3.49
2026-06-01 10:10:02,Jortieke,8968,sihost.exe,JORTIEKE\ricar,0.0,0.11,8.56,running,0d 0h 37min,0.01
2026-06-01 10:10:02,Jortieke,9356,svchost.exe,,0.0,0.15,11.63,running,7d 0h 40min,7.88
2026-06-01 10:10:02,Jortieke,9500,svchost.exe,,0.0,0.01,0.93,running,6d 23h 4min,6.58
2026-06-01 10:10:02,Jortieke,9556,msedgewebview2.exe,JORTIEKE\ricar,0.0,0.05,3.66,running,0d 0h 35min,0.01
2026-06-01 10:10:02,Jortieke,9592,bash.exe,JORTIEKE\ricar,0.0,0.0,0.0,running,0d 0h 24min,0.11
2026-06-01 10:10:02,Jortieke,9660,WmiPrvSE.exe,,0.0,0.07,5.56,running,7d 0h 40min,4.14
2026-06-01 10:10:03,Jortieke,9688,svchost.exe,,0.0,0.02,1.19,running,7d 0h 40min,3.85
2026-06-01 10:10:03,Jortieke,9984,svchost.exe,,0.0,0.02,1.45,running,7d 0h 40min,3.65
2026-06-01 10:10:03,Jortieke,10116,OVRServer_x64.exe,JORTIEKE\ricar,0.0,0.3,23.63,running,0d 0h 37min,0.01
2026-06-01 10:10:03,Jortieke,10192,svchost.exe,,0.0,0.02,1.6,running,7d 0h 40min,5.43
2026-06-01 10:10:03,Jortieke,10204,AcerSysMonitorService.exe,,0.0,0.0,0.16,running,7d 0h 40min,6.55
2026-06-01 10:10:03,Jortieke,10324,svchost.exe,,0.0,0.04,3.55,running,7d 0h 40min,4.2
2026-06-01 10:10:03,Jortieke,10368,wlanext.exe,,0.0,0.0,0.05,running,7d 0h 40min,4.35
2026-06-01 10:10:03,Jortieke,10432,NgcIso.exe,,0.0,0.01,1.12,running,7d 0h 40min,3.39
2026-06-01 10:10:04,Jortieke,10624,svchost.exe,,0.0,0.03,2.25,running,7d 0h 37min,4.28
2026-06-01 10:10:04,Jortieke,10764,svchost.exe,,0.0,0.01,0.97,running,7d 0h 40min,4.8
2026-06-01 10:10:04,Jortieke,11424,svchost.exe,,0.0,0.08,6.7,running,7d 0h 40min,3.91
2026-06-01 10:10:04,Jortieke,11920,svchost.exe,,0.0,0.09,6.78,running,7d 0h 40min,5.67
2026-06-01 10:10:04,Jortieke,12116,vmcompute.exe,,0.0,0.0,0.06,running,7d 0h 40min,3.92
2026-06-01 10:10:04,Jortieke,12308,svchost.exe,,0.0,0.02,1.7,running,7d 0h 40min,6.86
2026-06-01 10:10:04,Jortieke,12316,AdobeCollabSync.exe,JORTIEKE\ricar,0.0,0.09,6.93,running,0d 0h 25min,0.01
2026-06-01 10:10:04,Jortieke,12372,svchost.exe,JORTIEKE\ricar,0.0,0.01,0.68,running,0d 0h 37min,0.01
2026-06-01 10:10:05,Jortieke,12500,dllhost.exe,JORTIEKE\ricar,0.0,0.03,1.99,running,0d 0h 14min,0.01
2026-06-01 10:10:05,Jortieke,12900,Code.exe,JORTIEKE\ricar,0.0,0.0,0.0,running,0d 0h 24min,0.01
2026-06-01 10:10:05,Jortieke,12936,dllhost.exe,JORTIEKE\ricar,0.0,0.03,2.2,running,0d 0h 14min,0.01
2026-06-01 10:10:05,Jortieke,13076,svchost.exe,,0.0,0.07,5.3,running,7d 0h 40min,6.79
2026-06-01 10:10:05,Jortieke,13080,chrome.exe,JORTIEKE\ricar,0.0,0.02,1.74,running,0d 0h 36min,0.01
2026-06-01 10:10:05,Jortieke,14032,Code.exe,JORTIEKE\ricar,0.0,2.98,235.62,running,0d 0h 14min,0.01
2026-06-01 10:10:05,Jortieke,14180,svchost.exe,,0.0,0.01,0.42,running,0d 0h 37min,3.85
2026-06-01 10:10:05,Jortieke,15536,svchost.exe,,0.0,0.01,1.14,running,6d 23h 2min,6.6
2026-06-01 10:10:06,Jortieke,16740,RuntimeBroker.exe,JORTIEKE\ricar,0.0,0.07,5.51,running,0d 0h 37min,0.01
2026-06-01 10:10:06,Jortieke,17208,SearchIndexer.exe,,0.0,0.19,14.91,running,7d 0h 39min,3.88
2026-06-01 10:10:06,Jortieke,17460,NisSrv.exe,,0.0,0.07,5.31,running,7d 0h 39min,4.12
2026-06-01 10:10:06,Jortieke,18072,svchost.exe,,0.0,0.01,0.55,running,0d 19h 32min,3.83
2026-06-01 10:10:06,Jortieke,18700,svchost.exe,,0.0,0.07,5.48,running,0d 0h 7min,5.56
2026-06-01 10:10:06,Jortieke,18944,node.exe,JORTIEKE\ricar,0.0,0.08,6.1,running,0d 0h 24min,0.01
2026-06-01 10:10:06,Jortieke,19048,svchost.exe,,0.0,0.01,0.96,running,7d 0h 39min,3.63
2026-06-01 10:10:06,Jortieke,19064,svchost.exe,,0.0,0.02,1.63,running,7d 0h 39min,6.41
2026-06-01 10:10:07,Jortieke,19568,svchost.exe,,0.0,0.01,1.15,running,7d 0h 39min,3.91
2026-06-01 10:10:07,Jortieke,19644,taskhostw.exe,JORTIEKE\ricar,0.0,0.03,2.21,running,0d 0h 37min,0.01
2026-06-01 10:10:07,Jortieke,19836,svchost.exe,,0.0,0.02,1.5,running,5d 21h 58min,3.24
2026-06-01 10:10:07,Jortieke,20184,conhost.exe,,0.0,0.01,0.55,running,5d 2h 6min,3.3
2026-06-01 10:10:07,Jortieke,20188,SecurityHealthService.exe,,0.0,0.04,2.83,running,7d 0h 39min,5.66
2026-06-01 10:10:07,Jortieke,20372,svchost.exe,,0.0,0.07,5.29,running,7d 0h 39min,4.17
2026-06-01 10:10:07,Jortieke,20708,svchost.exe,,0.0,0.01,1.07,running,7d 0h 38min,6.65
2026-06-01 10:10:08,Jortieke,21032,svchost.exe,,0.0,0.21,16.89,running,7d 0h 38min,8.68
2026-06-01 10:10:08,Jortieke,21812,svchost.exe,,0.0,0.03,2.61,running,7d 0h 38min,4.42
2026-06-01 10:10:08,Jortieke,22052,chrome.exe,JORTIEKE\ricar,0.0,4.12,325.16,running,0d 0h 34min,0.01
2026-06-01 10:10:08,Jortieke,22300,esrv_svc.exe,,0.0,0.31,24.57,running,0d 11h 43min,7.19
2026-06-01 10:10:08,Jortieke,23024,svchost.exe,,0.0,0.01,0.8,running,6d 18h 3min,6.91
2026-06-01 10:10:08,Jortieke,23324,esrv.exe,,0.0,0.04,3.38,running,5d 2h 6min,5.74
2026-06-01 10:10:08,Jortieke,23580,svchost.exe,,0.0,0.1,7.54,running,6d 14h 18min,7.25
2026-06-01 10:10:08,Jortieke,24872,WUDFHost.exe,,0.0,0.05,4.2,running,0d 8h 37min,4.12
2026-06-01 10:10:09,Jortieke,25348,Code.exe,JORTIEKE\ricar,0.0,0.32,24.9,running,0d 0h 24min,0.01
2026-06-01 10:10:09,Jortieke,26312,RtkAudUService64.exe,,0.0,0.0,0.23,running,0d 0h 37min,3.71
2026-06-01 10:10:09,Jortieke,26868,OVRRedir.exe,,0.0,0.0,0.36,running,0d 0h 37min,4.46
2026-06-01 10:10:09,Jortieke,27824,Code.exe,JORTIEKE\ricar,0.0,0.08,5.98,running,0d 0h 24min,0.01
2026-06-01 10:10:09,Jortieke,28012,WmiPrvSE.exe,,0.0,0.19,14.76,running,0d 0h 0min,5.31
2026-06-01 10:10:09,Jortieke,29564,svchost.exe,,0.0,0.03,2.0,running,6d 20h 12min,6.84
2026-06-01 10:10:09,Jortieke,29784,msedgewebview2.exe,JORTIEKE\ricar,0.0,0.05,4.11,running,0d 0h 37min,0.01
2026-06-01 10:10:09,Jortieke,30672,nvsphelper64.exe,JORTIEKE\ricar,0.0,0.03,2.57,running,0d 0h 37min,0.01
2026-06-01 10:10:10,Jortieke,31040,AdobeCollabSync.exe,JORTIEKE\ricar,0.0,0.0,0.0,running,0d 0h 25min,0.01
2026-06-01 10:10:10,Jortieke,31072,ACCUserPS.exe,JORTIEKE\ricar,0.0,0.0,0.06,running,0d 0h 37min,0.02
2026-06-01 10:10:10,Jortieke,31544,svchost.exe,JORTIEKE\ricar,0.0,0.04,3.16,running,0d 0h 37min,0.01
2026-06-01 10:10:10,Jortieke,32068,jusched.exe,JORTIEKE\ricar,0.0,0.0,0.0,running,0d 0h 37min,0.01
2026-06-01 10:10:10,Jortieke,33412,Code.exe,JORTIEKE\ricar,0.0,0.13,9.91,running,0d 0h 27min,0.01
2026-06-01 10:10:10,Jortieke,33540,svchost.exe,,0.0,0.01,0.97,running,5d 17h 49min,3.89
2026-06-01 10:10:10,Jortieke,33744,WUDFHost.exe,,0.0,0.05,4.34,running,3d 0h 57min,4.56
2026-06-01 10:10:10,Jortieke,34244,winlogon.exe,,0.0,0.02,1.45,running,0d 7h 11min,5.46
2026-06-01 10:10:11,Jortieke,35572,MQRDCrashpadHandler.exe,JORTIEKE\ricar,0.0,0.0,0.12,running,0d 0h 37min,0.01
2026-06-01 10:10:11,Jortieke,35580,conhost.exe,JORTIEKE\ricar,0.0,0.01,0.62,running,0d 0h 37min,0.01
2026-06-01 10:10:11,Jortieke,36240,AQAUserPS.exe,JORTIEKE\ricar,0.0,0.03,2.06,running,0d 0h 37min,0.01
2026-06-01 10:10:11,Jortieke,36384,chrome.exe,JORTIEKE\ricar,0.0,0.13,10.47,running,0d 0h 32min,0.01
2026-06-01 10:10:11,Jortieke,36552,Code.exe,JORTIEKE\ricar,0.0,1.03,81.19,running,0d 0h 27min,0.03
2026-06-01 10:10:11,Jortieke,36576,svchost.exe,,0.0,0.01,1.12,running,5d 21h 58min,9.69
2026-06-01 10:10:11,Jortieke,37120,svchost.exe,JORTIEKE\ricar,0.0,0.1,7.92,running,0d 0h 37min,0.03
2026-06-01 10:10:11,Jortieke,37208,AppActions.exe,JORTIEKE\ricar,0.0,0.06,5.0,running,0d 0h 27min,0.01
2026-06-01 10:10:11,Jortieke,38684,OpenConsole.exe,JORTIEKE\ricar,0.0,0.02,1.55,running,0d 0h 14min,0.01
2026-06-01 10:10:12,Jortieke,38812,Code.exe,JORTIEKE\ricar,0.0,3.7,292.27,running,0d 0h 14min,0.01
2026-06-01 10:10:12,Jortieke,39036,dllhost.exe,JORTIEKE\ricar,0.0,0.02,1.91,running,0d 0h 14min,0.01
2026-06-01 10:10:12,Jortieke,39056,bash.exe,JORTIEKE\ricar,0.0,0.0,0.34,running,0d 0h 25min,0.01
2026-06-01 10:10:12,Jortieke,39236,svchost.exe,JORTIEKE\ricar,0.0,0.02,1.36,running,0d 0h 37min,0.03
2026-06-01 10:10:12,Jortieke,39444,msedgewebview2.exe,JORTIEKE\ricar,0.0,0.02,1.93,running,0d 0h 37min,0.02
2026-06-01 10:10:12,Jortieke,39788,LibreHardwareMonitor.exe,JORTIEKE\ricar,0.0,0.33,26.1,running,0d 0h 22min,0.03
2026-06-01 10:10:12,Jortieke,39824,chrome.exe,JORTIEKE\ricar,0.0,3.69,291.57,running,0d 0h 34min,0.03
2026-06-01 10:10:12,Jortieke,40648,TabTip.exe,JORTIEKE\ricar,0.0,0.08,6.11,running,0d 0h 37min,0.02
2026-06-01 10:10:12,Jortieke,40940,OpenConsole.exe,JORTIEKE\ricar,0.0,0.01,0.8,running,0d 0h 14min,0.02
2026-06-01 10:10:13,Jortieke,40968,svchost.exe,,0.0,0.01,0.56,running,0d 19h 32min,8.26
2026-06-01 10:10:13,Jortieke,40972,WidgetService.exe,JORTIEKE\ricar,0.0,0.03,2.3,running,0d 0h 37min,0.03
2026-06-01 10:10:13,Jortieke,41108,svchost.exe,JORTIEKE\ricar,0.0,0.01,0.9,running,0d 0h 35min,0.02
2026-06-01 10:10:13,Jortieke,41436,msedgewebview2.exe,JORTIEKE\ricar,0.0,0.01,0.52,running,0d 0h 35min,0.03
2026-06-01 10:10:13,Jortieke,41612,NVIDIA Overlay.exe,JORTIEKE\ricar,0.0,0.02,1.61,running,0d 0h 37min,0.01
2026-06-01 10:10:13,Jortieke,41792,Code.exe,JORTIEKE\ricar,0.0,0.12,9.4,running,0d 0h 25min,0.02
2026-06-01 10:10:13,Jortieke,41816,csrss.exe,,0.92,0.02,1.84,running,0d 7h 12min,7.16
2026-06-01 10:10:13,Jortieke,42364,nvcontainer.exe,JORTIEKE\ricar,0.0,0.21,16.86,running,0d 0h 37min,0.02
2026-06-01 10:10:13,Jortieke,42760,ADESv2BW.exe,,0.0,0.0,0.0,running,0d 0h 37min,4.96
2026-06-01 10:10:14,Jortieke,42796,AcerGAICameraW.exe,JORTIEKE\ricar,0.0,0.02,1.74,running,0d 0h 37min,0.01
2026-06-01 10:10:14,Jortieke,42916,powershell.exe,JORTIEKE\ricar,0.0,0.01,0.78,running,0d 0h 25min,0.01
2026-06-01 10:10:14,Jortieke,43208,Code.exe,JORTIEKE\ricar,0.0,0.15,11.63,running,0d 0h 25min,0.01
