timestamp,hostname,pid,nome,usuario,cpu,ram_percent,ram_mb,status,tempo_execucao,latencia_ms
2026-06-01 18:10:29,DESKTOP-N99CUBI,1428,svchost.exe,,0.0,0.24,78.48,running,0d 17h 5min,2.5
2026-06-01 18:10:29,DESKTOP-N99CUBI,1484,svchost.exe,,0.0,0.1,32.46,running,8d 5h 47min,2.12
2026-06-01 18:10:29,DESKTOP-N99CUBI,1516,fontdrvhost.exe,,0.0,0.0,1.21,running,8d 5h 47min,1.87
2026-06-01 18:10:29,DESKTOP-N99CUBI,1604,WUDFHost.exe,,0.0,0.01,2.45,running,8d 5h 47min,2.08
2026-06-01 18:10:29,DESKTOP-N99CUBI,1624,svchost.exe,,0.0,0.06,18.93,running,8d 5h 47min,2.04
2026-06-01 18:10:29,DESKTOP-N99CUBI,1688,svchost.exe,,0.0,0.03,8.78,running,8d 5h 47min,2.04
2026-06-01 18:10:30,DESKTOP-N99CUBI,1708,svchost.exe,DESKTOP-N99CUBI\mathe,0.0,0.1,31.7,running,0d 0h 15min,0.01
2026-06-01 18:10:30,DESKTOP-N99CUBI,1888,svchost.exe,,0.0,0.0,1.59,running,8d 5h 47min,2.81
2026-06-01 18:10:30,DESKTOP-N99CUBI,2036,SecurityHealthSystray.exe,DESKTOP-N99CUBI\mathe,0.0,0.04,13.88,running,0d 0h 15min,0.01
2026-06-01 18:10:30,DESKTOP-N99CUBI,2040,svchost.exe,,0.0,0.03,8.19,running,8d 5h 47min,1.81
2026-06-01 18:10:30,DESKTOP-N99CUBI,2100,svchost.exe,,0.0,0.01,2.71,running,8d 5h 47min,3.43
2026-06-01 18:10:30,DESKTOP-N99CUBI,2216,atieclxx.exe,,0.0,0.07,22.88,running,0d 16h 49min,3.8
2026-06-01 18:10:30,DESKTOP-N99CUBI,2224,svchost.exe,,0.0,0.02,5.0,running,8d 5h 47min,2.18
2026-06-01 18:10:30,DESKTOP-N99CUBI,2240,svchost.exe,,0.0,0.11,35.32,running,8d 5h 47min,3.0
2026-06-01 18:10:31,DESKTOP-N99CUBI,2316,svchost.exe,,0.0,0.02,7.37,running,8d 5h 47min,2.69
2026-06-01 18:10:31,DESKTOP-N99CUBI,2452,MoUsoCoreWorker.exe,,0.0,0.25,83.0,running,0d 0h 0min,2.08
2026-06-01 18:10:31,DESKTOP-N99CUBI,2468,svchost.exe,,0.0,0.02,5.29,running,8d 5h 47min,2.35
2026-06-01 18:10:31,DESKTOP-N99CUBI,2592,svchost.exe,,0.0,0.02,8.04,running,8d 5h 47min,3.46
2026-06-01 18:10:31,DESKTOP-N99CUBI,2608,svchost.exe,,0.0,0.02,5.04,running,8d 5h 47min,1.89
2026-06-01 18:10:31,DESKTOP-N99CUBI,2668,EpicOnlineServicesUserHelper.exe,DESKTOP-N99CUBI\mathe,0.0,0.21,70.24,running,0d 0h 14min,0.01
2026-06-01 18:10:31,DESKTOP-N99CUBI,2768,GameInputRedistService.exe,DESKTOP-N99CUBI\mathe,0.0,0.05,16.35,running,0d 0h 15min,0.02
2026-06-01 18:10:31,DESKTOP-N99CUBI,2796,svchost.exe,,0.0,0.02,7.71,running,8d 5h 47min,7.32
2026-06-01 18:10:32,DESKTOP-N99CUBI,2804,svchost.exe,,0.0,0.03,11.12,running,8d 5h 47min,3.06
2026-06-01 18:10:32,DESKTOP-N99CUBI,2868,svchost.exe,,0.0,0.03,10.9,running,8d 5h 47min,3.9
2026-06-01 18:10:32,DESKTOP-N99CUBI,2968,Codex.exe,DESKTOP-N99CUBI\mathe,0.0,0.07,21.7,running,0d 0h 2min,0.01
2026-06-01 18:10:32,DESKTOP-N99CUBI,3032,sppsvc.exe,,0.0,0.05,16.09,running,0d 0h 0min,1.81
2026-06-01 18:10:32,DESKTOP-N99CUBI,3144,svchost.exe,,0.0,0.02,5.95,running,8d 5h 47min,2.57
2026-06-01 18:10:32,DESKTOP-N99CUBI,3172,amdfendrsr.exe,,0.0,0.01,2.68,running,8d 5h 47min,3.5
2026-06-01 18:10:32,DESKTOP-N99CUBI,3180,svchost.exe,,0.0,0.05,17.69,running,8d 5h 47min,3.34
2026-06-01 18:10:32,DESKTOP-N99CUBI,3188,atiesrxx.exe,,0.0,0.01,3.7,running,8d 5h 47min,2.5
2026-06-01 18:10:33,DESKTOP-N99CUBI,3328,svchost.exe,,0.0,0.03,8.74,running,8d 5h 47min,2.19
2026-06-01 18:10:33,DESKTOP-N99CUBI,3336,svchost.exe,,0.0,0.01,2.05,running,8d 5h 47min,2.98
2026-06-01 18:10:33,DESKTOP-N99CUBI,3344,svchost.exe,,0.0,0.02,5.48,running,8d 5h 47min,3.82
2026-06-01 18:10:33,DESKTOP-N99CUBI,3460,MemCompression,,0.0,0.7,227.9,running,8d 5h 47min,2.94
2026-06-01 18:10:33,DESKTOP-N99CUBI,3472,chrome.exe,DESKTOP-N99CUBI\mathe,0.0,0.72,235.51,running,0d 0h 11min,0.01
2026-06-01 18:10:33,DESKTOP-N99CUBI,3508,svchost.exe,,0.0,0.02,6.54,running,8d 5h 47min,3.2
2026-06-01 18:10:33,DESKTOP-N99CUBI,3560,svchost.exe,,0.0,0.02,7.96,running,8d 5h 47min,2.32
2026-06-01 18:10:33,DESKTOP-N99CUBI,3568,svchost.exe,,0.0,0.01,4.84,running,8d 5h 47min,3.92
2026-06-01 18:10:34,DESKTOP-N99CUBI,3664,svchost.exe,,0.0,0.04,14.48,running,8d 5h 47min,3.14
2026-06-01 18:10:34,DESKTOP-N99CUBI,3696,svchost.exe,,0.0,0.01,4.57,running,8d 5h 47min,3.43
2026-06-01 18:10:34,DESKTOP-N99CUBI,3816,spoolsv.exe,,0.0,0.02,7.16,running,8d 5h 47min,2.56
2026-06-01 18:10:34,DESKTOP-N99CUBI,3824,svchost.exe,,0.0,0.12,38.94,running,8d 5h 47min,3.59
2026-06-01 18:10:34,DESKTOP-N99CUBI,3896,svchost.exe,,0.0,0.02,7.11,running,8d 5h 47min,3.48
2026-06-01 18:10:34,DESKTOP-N99CUBI,3924,svchost.exe,,0.0,0.01,4.38,running,8d 5h 47min,2.73
2026-06-01 18:10:34,DESKTOP-N99CUBI,3996,svchost.exe,,0.0,0.01,4.7,running,8d 5h 47min,4.19
2026-06-01 18:10:34,DESKTOP-N99CUBI,4052,svchost.exe,,0.0,0.03,10.63,running,8d 5h 47min,2.62
2026-06-01 18:10:35,DESKTOP-N99CUBI,4140,svchost.exe,,0.0,0.05,16.32,running,8d 5h 47min,2.18
2026-06-01 18:10:35,DESKTOP-N99CUBI,4168,svchost.exe,,0.0,0.2,66.2,running,0d 0h 2min,2.41
2026-06-01 18:10:35,DESKTOP-N99CUBI,4216,svchost.exe,,0.0,0.01,3.36,running,8d 5h 47min,4.19
2026-06-01 18:10:35,DESKTOP-N99CUBI,4224,svchost.exe,,0.0,0.11,35.29,running,0d 0h 0min,2.7
2026-06-01 18:10:35,DESKTOP-N99CUBI,4272,node.exe,DESKTOP-N99CUBI\mathe,0.0,0.23,73.6,running,0d 0h 1min,0.01
2026-06-01 18:10:35,DESKTOP-N99CUBI,4344,svchost.exe,,0.94,0.18,57.8,running,8d 5h 47min,2.34
2026-06-01 18:10:35,DESKTOP-N99CUBI,4352,svchost.exe,,0.0,0.05,15.42,running,8d 5h 47min,1.95
2026-06-01 18:10:35,DESKTOP-N99CUBI,4360,svchost.exe,,0.0,0.03,10.27,running,8d 5h 47min,1.7
2026-06-01 18:10:35,DESKTOP-N99CUBI,4364,svchost.exe,,0.0,0.09,28.7,running,8d 5h 47min,2.83
2026-06-01 18:10:36,DESKTOP-N99CUBI,4380,EasyTuneEngineService.exe,,0.0,0.07,22.43,running,8d 5h 47min,1.99
2026-06-01 18:10:36,DESKTOP-N99CUBI,4392,GameInputRedistService.exe,,0.0,0.02,5.84,running,8d 5h 47min,1.93
2026-06-01 18:10:36,DESKTOP-N99CUBI,4408,HidHideWatchdog.exe,,0.0,0.01,1.9,running,8d 5h 47min,2.66
2026-06-01 18:10:36,DESKTOP-N99CUBI,4416,AdjustService.exe,,0.0,0.02,6.39,running,8d 5h 47min,2.04
2026-06-01 18:10:36,DESKTOP-N99CUBI,4432,GigabyteUpdateService.exe,,0.0,0.01,4.4,running,8d 5h 47min,2.29
2026-06-01 18:10:36,DESKTOP-N99CUBI,4456,svchost.exe,,0.0,0.05,15.09,running,8d 5h 47min,2.41
2026-06-01 18:10:36,DESKTOP-N99CUBI,4464,svchost.exe,,0.0,0.01,2.22,running,8d 5h 47min,2.02
2026-06-01 18:10:36,DESKTOP-N99CUBI,4472,svchost.exe,,0.0,0.0,1.61,running,8d 5h 47min,2.07
2026-06-01 18:10:37,DESKTOP-N99CUBI,4480,svchost.exe,,0.0,0.07,22.57,running,8d 5h 47min,2.46
2026-06-01 18:10:37,DESKTOP-N99CUBI,4496,svchost.exe,,0.0,0.01,2.5,running,8d 5h 47min,1.88
2026-06-01 18:10:37,DESKTOP-N99CUBI,4508,RvControlSvc.exe,,0.0,0.03,8.65,running,8d 5h 47min,2.31
2026-06-01 18:10:37,DESKTOP-N99CUBI,4528,MsMpEng.exe,,6.67,0.86,280.28,running,8d 5h 47min,3.44
2026-06-01 18:10:37,DESKTOP-N99CUBI,4544,MpDefenderCoreService.exe,,0.0,0.05,14.79,running,8d 5h 47min,3.22
2026-06-01 18:10:37,DESKTOP-N99CUBI,4640,mysqld.exe,,0.0,0.01,3.19,running,8d 5h 47min,2.69
2026-06-01 18:10:37,DESKTOP-N99CUBI,4712,EpicGamesLauncher.exe,DESKTOP-N99CUBI\mathe,0.0,0.67,220.37,running,0d 0h 14min,0.01
2026-06-01 18:10:37,DESKTOP-N99CUBI,4832,conhost.exe,DESKTOP-N99CUBI\mathe,0.0,0.02,7.74,running,0d 0h 2min,0.02
2026-06-01 18:10:38,DESKTOP-N99CUBI,4852,svchost.exe,,0.0,0.01,3.78,running,8d 5h 47min,2.45
2026-06-01 18:10:38,DESKTOP-N99CUBI,5340,AggregatorHost.exe,,0.0,0.03,8.75,running,8d 5h 47min,2.27
2026-06-01 18:10:38,DESKTOP-N99CUBI,5404,Codex.exe,DESKTOP-N99CUBI\mathe,0.0,0.72,236.85,running,0d 0h 2min,0.01
2026-06-01 18:10:38,DESKTOP-N99CUBI,5468,gamingservicesnet.exe,,0.0,0.01,3.76,running,8d 5h 47min,2.36
2026-06-01 18:10:38,DESKTOP-N99CUBI,5476,gamingservices.exe,,0.0,0.08,24.67,running,8d 5h 47min,2.52
2026-06-01 18:10:38,DESKTOP-N99CUBI,5520,CrossDeviceService.exe,DESKTOP-N99CUBI\mathe,0.0,0.31,102.53,running,0d 0h 15min,0.02
2026-06-01 18:10:38,DESKTOP-N99CUBI,5600,mysqld.exe,,0.0,0.16,52.43,running,8d 5h 47min,2.56
2026-06-01 18:10:38,DESKTOP-N99CUBI,5780,taskhostw.exe,DESKTOP-N99CUBI\mathe,0.0,0.04,12.61,running,0d 0h 15min,0.01
2026-06-01 18:10:38,DESKTOP-N99CUBI,6000,EpicWebHelper.exe,DESKTOP-N99CUBI\mathe,0.0,1.25,408.06,running,0d 0h 14min,0.01
2026-06-01 18:10:39,DESKTOP-N99CUBI,6004,WmiApSrv.exe,,0.0,0.04,12.33,running,0d 0h 0min,2.04
2026-06-01 18:10:39,DESKTOP-N99CUBI,6008,SearchProtocolHost.exe,,0.0,0.05,15.16,running,0d 0h 15min,2.2
2026-06-01 18:10:39,DESKTOP-N99CUBI,6172,conhost.exe,,0.0,0.01,1.73,running,8d 5h 47min,2.27
2026-06-01 18:10:39,DESKTOP-N99CUBI,6300,svchost.exe,,0.0,0.02,7.39,running,8d 5h 47min,2.05
2026-06-01 18:10:39,DESKTOP-N99CUBI,6824,svchost.exe,,0.0,0.01,2.69,running,8d 5h 47min,3.9
2026-06-01 18:10:39,DESKTOP-N99CUBI,6856,svchost.exe,,0.0,0.02,5.18,running,8d 5h 47min,3.35
2026-06-01 18:10:39,DESKTOP-N99CUBI,6872,git.exe,DESKTOP-N99CUBI\mathe,0.0,0.03,9.99,running,0d 0h 2min,0.01
2026-06-01 18:10:39,DESKTOP-N99CUBI,6892,msedgewebview2.exe,DESKTOP-N99CUBI\mathe,0.0,0.33,108.85,running,0d 0h 15min,0.02
2026-06-01 18:10:39,DESKTOP-N99CUBI,6948,TiWorker.exe,,0.0,0.05,16.97,running,0d 0h 0min,3.34
2026-06-01 18:10:40,DESKTOP-N99CUBI,6988,Code.exe,DESKTOP-N99CUBI\mathe,0.0,0.47,155.15,running,0d 0h 7min,0.01
2026-06-01 18:10:40,DESKTOP-N99CUBI,7128,svchost.exe,,0.0,0.01,3.58,running,8d 5h 47min,3.95
2026-06-01 18:10:40,DESKTOP-N99CUBI,7152,Codex.exe,DESKTOP-N99CUBI\mathe,0.0,0.12,38.45,running,0d 0h 2min,0.01
2026-06-01 18:10:40,DESKTOP-N99CUBI,7288,svchost.exe,,0.0,0.02,6.66,running,8d 5h 47min,3.96
2026-06-01 18:10:40,DESKTOP-N99CUBI,7356,NgcIso.exe,,0.0,0.0,1.25,running,8d 5h 47min,3.85
2026-06-01 18:10:40,DESKTOP-N99CUBI,7440,WmiPrvSE.exe,,0.0,0.19,61.84,running,8d 5h 47min,2.41
2026-06-01 18:10:40,DESKTOP-N99CUBI,7584,svchost.exe,,0.0,0.03,8.23,running,0d 0h 15min,3.17
2026-06-01 18:10:40,DESKTOP-N99CUBI,7680,svchost.exe,,0.0,0.01,3.98,running,8d 5h 47min,2.23
2026-06-01 18:10:41,DESKTOP-N99CUBI,7820,svchost.exe,,0.0,0.01,4.67,running,8d 5h 47min,1.78
2026-06-01 18:10:41,DESKTOP-N99CUBI,7968,svchost.exe,,0.0,0.03,9.48,running,8d 5h 47min,2.1
2026-06-01 18:10:41,DESKTOP-N99CUBI,8052,svchost.exe,,0.0,0.12,37.66,running,8d 5h 47min,2.04
2026-06-01 18:10:41,DESKTOP-N99CUBI,8112,OpenConsole.exe,DESKTOP-N99CUBI\mathe,0.0,0.04,11.68,running,0d 0h 1min,0.01
2026-06-01 18:10:41,DESKTOP-N99CUBI,8316,Code.exe,DESKTOP-N99CUBI\mathe,0.0,0.37,122.49,running,0d 0h 7min,0.01
2026-06-01 18:10:41,DESKTOP-N99CUBI,8360,Code.exe,DESKTOP-N99CUBI\mathe,0.0,0.35,113.46,running,0d 0h 7min,0.01
2026-06-01 18:10:41,DESKTOP-N99CUBI,8388,svchost.exe,,0.0,0.02,5.09,running,8d 5h 47min,2.27
2026-06-01 18:10:41,DESKTOP-N99CUBI,8888,dwm.exe,,0.96,1.65,540.47,running,0d 16h 49min,2.29
2026-06-01 18:10:41,DESKTOP-N99CUBI,8912,powershell.exe,DESKTOP-N99CUBI\mathe,0.0,0.28,90.85,running,0d 0h 1min,0.01
2026-06-01 18:10:42,DESKTOP-N99CUBI,8936,NisSrv.exe,,0.0,0.02,6.41,running,8d 5h 47min,3.32
2026-06-01 18:10:42,DESKTOP-N99CUBI,9180,NefariusVirtualPadDriverService.exe,,0.0,0.16,50.94,running,8d 5h 45min,3.13
2026-06-01 18:10:42,DESKTOP-N99CUBI,9256,svchost.exe,,0.0,0.07,23.53,running,8d 5h 47min,2.98
2026-06-01 18:10:42,DESKTOP-N99CUBI,9436,ctfmon.exe,DESKTOP-N99CUBI\mathe,0.0,0.11,35.06,running,0d 0h 15min,0.02
2026-06-01 18:10:42,DESKTOP-N99CUBI,9444,git-bash.exe,DESKTOP-N99CUBI\mathe,0.0,0.03,8.23,running,0d 0h 13min,0.01
2026-06-01 18:10:42,DESKTOP-N99CUBI,9576,GameInputSvc.exe,,0.0,0.07,23.01,running,0d 16h 49min,2.2
2026-06-01 18:10:42,DESKTOP-N99CUBI,9632,svchost.exe,,0.0,0.05,16.11,running,8d 5h 47min,1.75
2026-06-01 18:10:42,DESKTOP-N99CUBI,9716,smartscreen.exe,DESKTOP-N99CUBI\mathe,0.0,0.04,13.61,running,0d 0h 5min,0.01
2026-06-01 18:10:43,DESKTOP-N99CUBI,9828,taskhostw.exe,DESKTOP-N99CUBI\mathe,0.0,0.07,24.04,running,0d 0h 15min,0.01
2026-06-01 18:10:43,DESKTOP-N99CUBI,9888,svchost.exe,,0.0,0.03,9.88,running,8d 5h 47min,2.43
2026-06-01 18:10:43,DESKTOP-N99CUBI,9980,svchost.exe,,0.0,0.01,1.88,running,7d 18h 26min,2.35
2026-06-01 18:10:43,DESKTOP-N99CUBI,10116,steamwebhelper.exe,DESKTOP-N99CUBI\mathe,0.0,0.51,166.83,running,0d 0h 15min,0.01
2026-06-01 18:10:43,DESKTOP-N99CUBI,10268,Code.exe,DESKTOP-N99CUBI\mathe,0.0,0.39,128.66,running,0d 0h 7min,0.01
2026-06-01 18:10:43,DESKTOP-N99CUBI,10656,svchost.exe,,0.0,0.09,28.36,running,8d 5h 47min,2.54
2026-06-01 18:10:43,DESKTOP-N99CUBI,10744,svchost.exe,,0.0,0.07,23.07,running,0d 0h 0min,2.11
2026-06-01 18:10:43,DESKTOP-N99CUBI,10748,steamwebhelper.exe,DESKTOP-N99CUBI\mathe,0.0,0.09,27.89,running,0d 0h 15min,0.01
2026-06-01 18:10:43,DESKTOP-N99CUBI,11004,ShellHost.exe,DESKTOP-N99CUBI\mathe,0.0,0.18,59.41,running,0d 0h 15min,0.01
2026-06-01 18:10:44,DESKTOP-N99CUBI,11124,Code.exe,DESKTOP-N99CUBI\mathe,0.0,0.31,101.06,running,0d 0h 7min,0.01
2026-06-01 18:10:44,DESKTOP-N99CUBI,11224,chrome.exe,DESKTOP-N99CUBI\mathe,0.0,0.68,220.91,running,0d 0h 15min,0.01
2026-06-01 18:10:44,DESKTOP-N99CUBI,11252,svchost.exe,,0.0,0.01,4.66,running,8d 5h 45min,3.34
2026-06-01 18:10:44,DESKTOP-N99CUBI,11408,RvRvpnGui.exe,DESKTOP-N99CUBI\mathe,0.0,0.18,60.42,running,0d 0h 14min,0.01
2026-06-01 18:10:44,DESKTOP-N99CUBI,11552,node.exe,DESKTOP-N99CUBI\mathe,0.0,0.15,48.19,running,0d 0h 1min,0.01
2026-06-01 18:10:44,DESKTOP-N99CUBI,11756,RadeonSoftware.exe,DESKTOP-N99CUBI\mathe,0.0,0.35,113.57,running,0d 0h 15min,0.01
2026-06-01 18:10:44,DESKTOP-N99CUBI,11824,AMDRSServ.exe,DESKTOP-N99CUBI\mathe,1.95,0.07,22.52,running,0d 0h 15min,0.01
2026-06-01 18:10:44,DESKTOP-N99CUBI,11960,Code.exe,DESKTOP-N99CUBI\mathe,0.0,0.46,151.48,running,0d 0h 7min,0.01
2026-06-01 18:10:44,DESKTOP-N99CUBI,12292,AJAZZ Driver（R）.exe,DESKTOP-N99CUBI\mathe,0.0,0.12,38.87,running,0d 0h 14min,0.01
2026-06-01 18:10:44,DESKTOP-N99CUBI,12360,svchost.exe,DESKTOP-N99CUBI\mathe,0.0,0.08,26.65,running,0d 0h 15min,0.01
2026-06-01 18:10:45,DESKTOP-N99CUBI,12560,jucheck.exe,DESKTOP-N99CUBI\mathe,0.0,0.07,21.61,running,0d 0h 9min,0.01
2026-06-01 18:10:45,DESKTOP-N99CUBI,12600,msedgewebview2.exe,DESKTOP-N99CUBI\mathe,0.0,0.18,59.37,running,0d 0h 15min,0.01
2026-06-01 18:10:45,DESKTOP-N99CUBI,12724,CrossDeviceResume.exe,DESKTOP-N99CUBI\mathe,0.0,0.2,66.22,running,0d 0h 15min,0.01
2026-06-01 18:10:45,DESKTOP-N99CUBI,12920,svchost.exe,,0.0,0.02,7.12,running,8d 0h 33min,2.64
2026-06-01 18:10:45,DESKTOP-N99CUBI,12940,SecurityHealthService.exe,,0.0,0.07,21.96,running,8d 5h 47min,1.8
2026-06-01 18:10:45,DESKTOP-N99CUBI,13152,ApCent.exe,DESKTOP-N99CUBI\mathe,0.0,0.43,139.54,running,0d 0h 15min,0.01
2026-06-01 18:10:45,DESKTOP-N99CUBI,13188,Code.exe,DESKTOP-N99CUBI\mathe,0.0,0.93,305.4,running,0d 0h 7min,0.02
2026-06-01 18:10:45,DESKTOP-N99CUBI,13256,svchost.exe,,0.0,0.06,20.49,running,5d 22h 9min,1.67
2026-06-01 18:10:45,DESKTOP-N99CUBI,13436,bash.exe,DESKTOP-N99CUBI\mathe,0.0,0.04,13.29,running,0d 0h 13min,0.02
2026-06-01 18:10:46,DESKTOP-N99CUBI,13804,python.exe,DESKTOP-N99CUBI\mathe,0.0,0.24,76.99,running,0d 0h 0min,0.01
2026-06-01 18:10:46,DESKTOP-N99CUBI,13816,svchost.exe,,0.0,0.1,31.71,running,8d 5h 47min,2.52
2026-06-01 18:10:46,DESKTOP-N99CUBI,13832,msedgewebview2.exe,DESKTOP-N99CUBI\mathe,0.0,0.36,117.86,running,0d 0h 15min,0.01
2026-06-01 18:10:46,DESKTOP-N99CUBI,13844,winlogon.exe,,0.0,0.05,16.24,running,0d 16h 49min,1.79
2026-06-01 18:10:46,DESKTOP-N99CUBI,13864,svchost.exe,,0.0,0.04,11.7,running,8d 5h 47min,1.88
2026-06-01 18:10:46,DESKTOP-N99CUBI,14144,LockApp.exe,DESKTOP-N99CUBI\mathe,0.0,0.25,83.14,stopped,0d 0h 15min,0.03
2026-06-01 18:10:46,DESKTOP-N99CUBI,14360,audiodg.exe,,0.0,0.06,19.15,running,8d 5h 47min,0.01
2026-06-01 18:10:46,DESKTOP-N99CUBI,14540,steamwebhelper.exe,DESKTOP-N99CUBI\mathe,0.0,0.3,96.66,running,0d 0h 14min,0.01
2026-06-01 18:10:46,DESKTOP-N99CUBI,14568,AMDRSSrcExt.exe,DESKTOP-N99CUBI\mathe,0.0,0.05,17.32,running,0d 0h 15min,0.01
2026-06-01 18:10:47,DESKTOP-N99CUBI,14588,pet.exe,DESKTOP-N99CUBI\mathe,0.0,0.03,9.29,running,0d 0h 1min,0.01
2026-06-01 18:10:47,DESKTOP-N99CUBI,14740,vmcompute.exe,,0.0,0.02,6.81,running,8d 5h 38min,1.53
2026-06-01 18:10:47,DESKTOP-N99CUBI,14764,backgroundTaskHost.exe,DESKTOP-N99CUBI\mathe,0.0,0.16,52.38,stopped,0d 0h 2min,0.03
2026-06-01 18:10:47,DESKTOP-N99CUBI,14844,Codex.exe,DESKTOP-N99CUBI\mathe,0.0,0.1,32.09,running,0d 0h 2min,0.01
2026-06-01 18:10:47,DESKTOP-N99CUBI,14944,cmd.exe,DESKTOP-N99CUBI\mathe,0.0,0.02,8.16,running,0d 0h 1min,0.01
2026-06-01 18:10:47,DESKTOP-N99CUBI,14976,taskhostw.exe,,0.0,0.15,47.77,running,0d 0h 0min,2.28
2026-06-01 18:10:47,DESKTOP-N99CUBI,15084,svchost.exe,,0.0,0.06,19.38,running,0d 0h 14min,1.99
2026-06-01 18:10:47,DESKTOP-N99CUBI,15092,pet.exe,DESKTOP-N99CUBI\mathe,0.0,0.03,8.7,running,0d 0h 1min,0.08
2026-06-01 18:10:47,DESKTOP-N99CUBI,15308,svchost.exe,,0.0,0.03,10.23,running,0d 0h 0min,1.81
2026-06-01 18:10:48,DESKTOP-N99CUBI,15548,svchost.exe,,0.0,0.02,5.21,running,8d 5h 47min,1.75
2026-06-01 18:10:48,DESKTOP-N99CUBI,15816,Code.exe,DESKTOP-N99CUBI\mathe,0.0,1.01,330.61,running,0d 0h 7min,0.01
2026-06-01 18:10:48,DESKTOP-N99CUBI,16044,chrome.exe,DESKTOP-N99CUBI\mathe,0.0,0.19,63.05,running,0d 0h 15min,0.01
2026-06-01 18:10:48,DESKTOP-N99CUBI,16124,AJAZZ Driver（R）.exe,DESKTOP-N99CUBI\mathe,0.0,0.43,139.66,running,0d 0h 14min,0.01
2026-06-01 18:10:48,DESKTOP-N99CUBI,16600,svchost.exe,DESKTOP-N99CUBI\mathe,0.0,0.05,16.26,running,0d 0h 13min,0.01
2026-06-01 18:10:48,DESKTOP-N99CUBI,16868,msedgewebview2.exe,DESKTOP-N99CUBI\mathe,0.0,0.13,43.56,running,0d 0h 15min,0.01
2026-06-01 18:10:48,DESKTOP-N99CUBI,16884,Code.exe,DESKTOP-N99CUBI\mathe,0.0,2.4,784.06,running,0d 0h 1min,0.01
2026-06-01 18:10:48,DESKTOP-N99CUBI,16960,RuntimeBroker.exe,DESKTOP-N99CUBI\mathe,0.0,0.05,16.8,running,0d 0h 2min,0.01
2026-06-01 18:10:48,DESKTOP-N99CUBI,17008,svchost.exe,,0.0,0.01,4.05,running,7d 20h 57min,1.63
2026-06-01 18:10:49,DESKTOP-N99CUBI,17132,steam.exe,DESKTOP-N99CUBI\mathe,0.0,0.3,98.2,running,0d 0h 15min,0.01
2026-06-01 18:10:49,DESKTOP-N99CUBI,17188,svchost.exe,,0.0,0.04,11.79,running,0d 0h 2min,1.74
2026-06-01 18:10:49,DESKTOP-N99CUBI,17236,MicrosoftEdgeUpdate.exe,,0.0,0.01,2.74,running,0d 0h 9min,1.93
2026-06-01 18:10:49,DESKTOP-N99CUBI,17288,svchost.exe,,0.0,0.14,44.8,running,8d 5h 45min,1.86
2026-06-01 18:10:49,DESKTOP-N99CUBI,17396,svchost.exe,,0.0,0.02,7.29,running,8d 5h 45min,1.88
2026-06-01 18:10:49,DESKTOP-N99CUBI,17640,GameInputSvc.exe,,0.0,0.01,2.45,running,8d 5h 47min,2.22
2026-06-01 18:10:49,DESKTOP-N99CUBI,17664,Code.exe,DESKTOP-N99CUBI\mathe,0.0,0.94,307.96,running,0d 0h 7min,0.01
2026-06-01 18:10:49,DESKTOP-N99CUBI,17920,RuntimeBroker.exe,DESKTOP-N99CUBI\mathe,0.0,0.04,14.35,running,0d 0h 15min,0.01
2026-06-01 18:10:49,DESKTOP-N99CUBI,18072,Discord.exe,DESKTOP-N99CUBI\mathe,0.0,0.48,155.52,running,0d 0h 15min,0.01
